service_date,route_id,trip_id,stop_id,arrival_time,departure_time,stop_sequence,direction_id,direction
2025-01-03,Red,trip_04776,stop_007,11:36:00,11:37:00,2,0,Outbound
2025-01-04,Orange,trip_04777,stop_008,12:37:00,12:38:00,3,1,Inbound
2025-01-05,Red,trip_04778,stop_009,13:38:00,13:39:00,4,0,Outbound
2025-01-06,Orange,trip_04779,stop_010,14:39:00,14:40:00,5,1,Inbound
2025-01-07,Red,trip_04780,stop_011,15:40:00,15:41:00,6,0,Outbound
2025-01-08,Orange,trip_04781,stop_012,16:41:00,16:42:00,7,1,Inbound
2025-01-09,Red,trip_04782,stop_013,17:42:00,17:43:00,8,0,Outbound
2025-01-10,Orange,trip_04783,stop_014,18:43:00,18:44:00,9,1,Inbound
2025-01-11,Red,trip_04784,stop_015,19:44:00,19:45:00,10,0,Outbound
2025-01-12,Orange,trip_04785,stop_016,20:45:00,20:46:00,11,1,Inbound
2025-01-13,Red,trip_04786,stop_017,21:46:00,21:47:00,12,0,Outbound
2025-01-14,Orange,trip_04787,stop_018,22:47:00,22:48:00,13,1,Inbound
2025-01-15,Red,trip_04788,stop_019,05:48:00,05:49:00,14,0,Outbound
2025-01-16,Orange,trip_04789,stop_020,06:49:00,06:50:00,15,1,Inbound
2025-01-17,Red,trip_04790,stop_021,07:50:00,07:51:00,16,0,Outbound
2025-01-18,Orange,trip_04791,stop_022,08:51:00,08:52:00,17,1,Inbound
2025-01-19,Red,trip_04792,stop_023,09:52:00,09:53:00,18,0,Outbound
2025-01-20,Orange,trip_04793,stop_024,10:53:00,10:54:00,19,1,Inbound
2025-01-21,Red,trip_04794,stop_025,11:54:00,11:55:00,20,0,Outbound
2025-01-22,Orange,trip_04795,stop_026,12:55:00,12:56:00,21,1,Inbound
2025-01-23,Red,trip_04796,stop_027,13:56:00,13:57:00,22,0,Outbound
2025-01-24,Orange,trip_04797,stop_028,14:57:00,14:58:00,23,1,Inbound
2025-01-25,Red,trip_04798,stop_029,15:58:00,15:59:00,24,0,Outbound
2025-01-26,Orange,trip_04799,stop_030,16:59:00,16:00:00,25,1,Inbound
2025-01-27,Red,trip_04800,stop_001,17:00:00,17:01:00,1,0,Outbound
2025-01-28,Orange,trip_04801,stop_002,18:01:00,18:02:00,2,1,Inbound
2025-01-29,Red,trip_04802,stop_003,19:02:00,19:03:00,3,0,Outbound
2025-01-30,Orange,trip_04803,stop_004,20:03:00,20:04:00,4,1,Inbound
2025-01-31,Red,trip_04804,stop_005,21:04:00,21:05:00,5,0,Outbound
2025-01-01,Orange,trip_04805,stop_006,22:05:00,22:06:00,6,1,Inbound
2025-01-02,Red,trip_04806,stop_007,05:06:00,05:07:00,7,0,Outbound
2025-01-03,Orange,trip_04807,stop_008,06:07:00,06:08:00,8,1,Inbound
2025-01-04,Red,trip_04808,stop_009,07:08:00,07:09:00,9,0,Outbound
2025-01-05,Orange,trip_04809,stop_010,08:09:00,08:10:00,10,1,Inbound
2025-01-06,Red,trip_04810,stop_011,09:10:00,09:11:00,11,0,Outbound
2025-01-07,Orange,trip_04811,stop_012,10:11:00,10:12:00,12,1,Inbound
2025-01-08,Red,trip_04812,stop_013,11:12:00,11:13:00,13,0,Outbound
2025-01-09,Orange,trip_04813,stop_014,12:13:00,12:14:00,14,1,Inbound
2025-01-10,Red,trip_04814,stop_015,13:14:00,13:15:00,15,0,Outbound
2025-01-11,Orange,trip_04815,stop_016,14:15:00,14:16:00,16,1,Inbound
2025-01-12,Red,trip_04816,stop_017,15:16:00,15:17:00,17,0,Outbound
2025-01-13,Orange,trip_04817,stop_018,16:17:00,16:18:00,18,1,Inbound
2025-01-14,Red,trip_04818,stop_019,17:18:00,17:19:00,19,0,Outbound
2025-01-15,Orange,trip_04819,stop_020,18:19:00,18:20:00,20,1,Inbound
2025-01-16,Red,trip_04820,stop_021,19:20:00,19:21:00,21,0,Outbound
2025-01-17,Orange,trip_04821,stop_022,20:21:00,20:22:00,22,1,Inbound
2025-01-18,Red,trip_04822,stop_023,21:22:00,21:23:00,23,0,Outbound
2025-01-19,Orange,trip_04823,stop_024,22:23:00,22:24:00,24,1,Inbound
2025-01-20,Red,trip_04824,stop_025,05:24:00,05:25:00,25,0,Outbound
2025-01-21,Orange,trip_04825,stop_026,06:25:00,06:26:00,1,1,Inbound
2025-01-22,Red,trip_04826,stop_027,07:26:00,07:27:00,2,0,Outbound
2025-01-23,Orange,trip_04827,stop_028,08:27:00,08:28:00,3,1,Inbound
2025-01-24,Red,trip_04828,stop_029,09:28:00,09:29:00,4,0,Outbound
2025-01-25,Orange,trip_04829,stop_030,10:29:00,10:30:00,5,1,Inbound
2025-01-26,Red,trip_04830,stop_001,11:30:00,11:31:00,6,0,Outbound
2025-01-27,Orange,trip_04831,stop_002,12:31:00,12:32:00,7,1,Inbound
2025-01-28,Red,trip_04832,stop_003,13:32:00,13:33:00,8,0,Outbound
2025-01-29,Orange,trip_04833,stop_004,14:33:00,14:34:00,9,1,Inbound
2025-01-30,Red,trip_04834,stop_005,15:34:00,15:35:00,10,0,Outbound
2025-01-31,Orange,trip_04835,stop_006,16:35:00,16:36:00,11,1,Inbound
2025-01-01,Red,trip_04836,stop_007,17:36:00,17:37:00,12,0,Outbound
2025-01-02,Orange,trip_04837,stop_008,18:37:00,18:38:00,13,1,Inbound
2025-01-03,Red,trip_04838,stop_009,19:38:00,19:39:00,14,0,Outbound
2025-01-04,Orange,trip_04839,stop_010,20:39:00,20:40:00,15,1,Inbound
2025-01-05,Red,trip_04840,stop_011,21:40:00,21:41:00,16,0,Outbound
2025-01-06,Orange,trip_04841,stop_012,22:41:00,22:42:00,17,1,Inbound
2025-01-07,Red,trip_04842,stop_013,05:42:00,05:43:00,18,0,Outbound
2025-01-08,Orange,trip_04843,stop_014,06:43:00,06:44:00,19,1,Inbound
2025-01-09,Red,trip_04844,stop_015,07:44:00,07:45:00,20,0,Outbound
2025-01-10,Orange,trip_04845,stop_016,08:45:00,08:46:00,21,1,Inbound
2025-01-11,Red,trip_04846,stop_017,09:46:00,09:47:00,22,0,Outbound
2025-01-12,Orange,trip_04847,stop_018,10:47:00,10:48:00,23,1,Inbound
2025-01-13,Red,trip_04848,stop_019,11:48:00,11:49:00,24,0,Outbound
2025-01-14,Orange,trip_04849,stop_020,12:49:00,12:50:00,25,1,Inbound
2025-01-15,Red,trip_04850,stop_021,13:50:00,13:51:00,1,0,Outbound
2025-01-16,Orange,trip_04851,stop_022,14:51:00,14:52:00,2,1,Inbound
2025-01-17,Red,trip_04852,stop_023,15:52:00,15:53:00,3,0,Outbound
2025-01-18,Orange,trip_04853,stop_024,16:53:00,16:54:00,4,1,Inbound
2025-01-19,Red,trip_04854,stop_025,17:54:00,17:55:00,5,0,Outbound
2025-01-20,Orange,trip_04855,stop_026,18:55:00,18:56:00,6,1,Inbound
2025-01-21,Red,trip_04856,stop_027,19:56:00,19:57:00,7,0,Outbound
2025-01-22,Orange,trip_04857,stop_028,20:57:00,20:58:00,8,1,Inbound
2025-01-23,Red,trip_04858,stop_029,21:58:00,21:59:00,9,0,Outbound
2025-01-24,Orange,trip_04859,stop_030,22:59:00,22:00:00,10,1,Inbound
2025-01-25,Red,trip_04860,stop_001,05:00:00,05:01:00,11,0,Outbound
2025-01-26,Orange,trip_04861,stop_002,06:01:00,06:02:00,12,1,Inbound
2025-01-27,Red,trip_04862,stop_003,07:02:00,07:03:00,13,0,Outbound
2025-01-28,Orange,trip_04863,stop_004,08:03:00,08:04:00,14,1,Inbound
2025-01-29,Red,trip_04864,stop_005,09:04:00,09:05:00,15,0,Outbound
2025-01-30,Orange,trip_04865,stop_006,10:05:00,10:06:00,16,1,Inbound
2025-01-31,Red,trip_04866,stop_007,11:06:00,11:07:00,17,0,Outbound
2025-01-01,Orange,trip_04867,stop_008,12:07:00,12:08:00,18,1,Inbound
2025-01-02,Red,trip_04868,stop_009,13:08:00,13:09:00,19,0,Outbound
2025-01-03,Orange,trip_04869,stop_010,14:09:00,14:10:00,20,1,Inbound
2025-01-04,Red,trip_04870,stop_011,15:10:00,15:11:00,21,0,Outbound
2025-01-05,Orange,trip_04871,stop_012,16:11:00,16:12:00,22,1,Inbound
2025-01-06,Red,trip_04872,stop_013,17:12:00,17:13:00,23,0,Outbound
2025-01-07,Orange,trip_04873,stop_014,18:13:00,18:14:00,24,1,Inbound
2025-01-08,Red,trip_04874,stop_015,19:14:00,19:15:00,25,0,Outbound
2025-01-09,Orange,trip_04875,stop_016,20:15:00,20:16:00,1,1,Inbound
2025-01-10,Red,trip_04876,stop_017,21:16:00,21:17:00,2,0,Outbound
2025-01-11,Orange,trip_04877,stop_018,22:17:00,22:18:00,3,1,Inbound
2025-01-12,Red,trip_04878,stop_019,05:18:00,05:19:00,4,0,Outbound
2025-01-13,Orange,trip_04879,stop_020,06:19:00,06:20:00,5,1,Inbound
2025-01-14,Red,trip_04880,stop_021,07:20:00,07:21:00,6,0,Outbound
2025-01-15,Orange,trip_04881,stop_022,08:21:00,08:22:00,7,1,Inbound
2025-01-16,Red,trip_04882,stop_023,09:22:00,09:23:00,8,0,Outbound
2025-01-17,Orange,trip_04883,stop_024,10:23:00,10:24:00,9,1,Inbound
2025-01-18,Red,trip_04884,stop_025,11:24:00,11:25:00,10,0,Outbound
2025-01-19,Orange,trip_04885,stop_026,12:25:00,12:26:00,11,1,Inbound
2025-01-20,Red,trip_04886,stop_027,13:26:00,13:27:00,12,0,Outbound
2025-01-21,Orange,trip_04887,stop_028,14:27:00,14:28:00,13,1,Inbound
2025-01-22,Red,trip_04888,stop_029,15:28:00,15:29:00,14,0,Outbound
2025-01-23,Orange,trip_04889,stop_030,16:29:00,16:30:00,15,1,Inbound
2025-01-24,Red,trip_04890,stop_001,17:30:00,17:31:00,16,0,Outbound
2025-01-25,Orange,trip_04891,stop_002,18:31:00,18:32:00,17,1,Inbound
2025-01-26,Red,trip_04892,stop_003,19:32:00,19:33:00,18,0,Outbound
2025-01-27,Orange,trip_04893,stop_004,20:33:00,20:34:00,19,1,Inbound
2025-01-28,Red,trip_04894,stop_005,21:34:00,21:35:00,20,0,Outbound
2025-01-29,Orange,trip_04895,stop_006,22:35:00,22:36:00,21,1,Inbound
2025-01-30,Red,trip_04896,stop_007,05:36:00,05:37:00,22,0,Outbound
2025-01-31,Orange,trip_04897,stop_008,06:37:00,06:38:00,23,1,Inbound
2025-01-01,Red,trip_04898,stop_009,07:38:00,07:39:00,24,0,Outbound
2025-01-02,Orange,trip_04899,stop_010,08:39:00,08:40:00,25,1,Inbound
2025-01-03,Red,trip_04900,stop_011,09:40:00,09:41:00,1,0,Outbound
2025-01-04,Orange,trip_04901,stop_012,10:41:00,10:42:00,2,1,Inbound
2025-01-05,Red,trip_04902,stop_013,11:42:00,11:43:00,3,0,Outbound
2025-01-06,Orange,trip_04903,stop_014,12:43:00,12:44:00,4,1,Inbound
2025-01-07,Red,trip_04904,stop_015,13:44:00,13:45:00,5,0,Outbound
2025-01-08,Orange,trip_04905,stop_016,14:45:00,14:46:00,6,1,Inbound
2025-01-09,Red,trip_04906,stop_017,15:46:00,15:47:00,7,0,Outbound
2025-01-10,Orange,trip_04907,stop_018,16:47:00,16:48:00,8,1,Inbound
2025-01-11,Red,trip_04908,stop_019,17:48:00,17:49:00,9,0,Outbound
2025-01-12,Orange,trip_04909,stop_020,18:49:00,18:50:00,10,1,Inbound
2025-01-13,Red,trip_04910,stop_021,19:50:00,19:51:00,11,0,Outbound
2025-01-14,Orange,trip_04911,stop_022,20:51:00,20:52:00,12,1,Inbound
2025-01-15,Red,trip_04912,stop_023,21:52:00,21:53:00,13,0,Outbound
2025-01-16,Orange,trip_04913,stop_024,22:53:00,22:54:00,14,1,Inbound
2025-01-17,Red,trip_04914,stop_025,05:54:00,05:55:00,15,0,Outbound
2025-01-18,Orange,trip_04915,stop_026,06:55:00,06:56:00,16,1,Inbound
2025-01-19,Red,trip_04916,stop_027,07:56:00,07:57:00,17,0,Outbound
2025-01-20,Orange,trip_04917,stop_028,08:57:00,08:58:00,18,1,Inbound
2025-01-21,Red,trip_04918,stop_029,09:58:00,09:59:00,19,0,Outbound
2025-01-22,Orange,trip_04919,stop_030,10:59:00,10:00:00,20,1,Inbound
2025-01-23,Red,trip_04920,stop_001,11:00:00,11:01:00,21,0,Outbound
2025-01-24,Orange,trip_04921,stop_002,12:01:00,12:02:00,22,1,Inbound
2025-01-25,Red,trip_04922,stop_003,13:02:00,13:03:00,23,0,Outbound
2025-01-26,Orange,trip_04923,stop_004,14:03:00,14:04:00,24,1,Inbound
2025-01-27,Red,trip_04924,stop_005,15:04:00,15:05:00,25,0,Outbound
2025-01-28,Orange,trip_04925,stop_006,16:05:00,16:06:00,1,1,Inbound
2025-01-29,Red,trip_04926,stop_007,17:06:00,17:07:00,2,0,Outbound
2025-01-30,Orange,trip_04927,stop_008,18:07:00,18:08:00,3,1,Inbound
2025-01-31,Red,trip_04928,stop_009,19:08:00,19:09:00,4,0,Outbound
2025-01-01,Orange,trip_04929,stop_010,20:09:00,20:10:00,5,1,Inbound
2025-01-02,Red,trip_04930,stop_011,21:10:00,21:11:00,6,0,Outbound
2025-01-03,Orange,trip_04931,stop_012,22:11:00,22:12:00,7,1,Inbound
2025-01-04,Red,trip_04932,stop_013,05:12:00,05:13:00,8,0,Outbound
2025-01-05,Orange,trip_04933,stop_014,06:13:00,06:14:00,9,1,Inbound
2025-01-06,Red,trip_04934,stop_015,07:14:00,07:15:00,10,0,Outbound
2025-01-07,Orange,trip_04935,stop_016,08:15:00,08:16:00,11,1,Inbound
2025-01-08,Red,trip_04936,stop_017,09:16:00,09:17:00,12,0,Outbound
2025-01-09,Orange,trip_04937,stop_018,10:17:00,10:18:00,13,1,Inbound
2025-01-10,Red,trip_04938,stop_019,11:18:00,11:19:00,14,0,Outbound
2025-01-11,Orange,trip_04939,stop_020,12:19:00,12:20:00,15,1,Inbound
2025-01-12,Red,trip_04940,stop_021,13:20:00,13:21:00,16,0,Outbound
2025-01-13,Orange,trip_04941,stop_022,14:21:00,14:22:00,17,1,Inbound
2025-01-14,Red,trip_04942,stop_023,15:22:00,15:23:00,18,0,Outbound
2025-01-15,Orange,trip_04943,stop_024,16:23:00,16:24:00,19,1,Inbound
2025-01-16,Red,trip_04944,stop_025,17:24:00,17:25:00,20,0,Outbound
2025-01-17,Orange,trip_04945,stop_026,18:25:00,18:26:00,21,1,Inbound
2025-01-18,Red,trip_04946,stop_027,19:26:00,19:27:00,22,0,Outbound
2025-01-19,Orange,trip_04947,stop_028,20:27:00,20:28:00,23,1,Inbound
2025-01-20,Red,trip_04948,stop_029,21:28:00,21:29:00,24,0,Outbound
2025-01-21,Orange,trip_04949,stop_030,22:29:00,22:30:00,25,1,Inbound
2025-01-22,Red,trip_04950,stop_001,05:30:00,05:31:00,1,0,Outbound
2025-01-23,Orange,trip_04951,stop_002,06:31:00,06:32:00,2,1,Inbound
2025-01-24,Red,trip_04952,stop_003,07:32:00,07:33:00,3,0,Outbound
2025-01-25,Orange,trip_04953,stop_004,08:33:00,08:34:00,4,1,Inbound
2025-01-26,Red,trip_04954,stop_005,09:34:00,09:35:00,5,0,Outbound
2025-01-27,Orange,trip_04955,stop_006,10:35:00,10:36:00,6,1,Inbound
2025-01-28,Red,trip_04956,stop_007,11:36:00,11:37:00,7,0,Outbound
2025-01-29,Orange,trip_04957,stop_008,12:37:00,12:38:00,8,1,Inbound
2025-01-30,Red,trip_04958,stop_009,13:38:00,13:39:00,9,0,Outbound
2025-01-31,Orange,trip_04959,stop_010,14:39:00,14:40:00,10,1,Inbound
2025-01-01,Red,trip_04960,stop_011,15:40:00,15:41:00,11,0,Outbound
2025-01-02,Orange,trip_04961,stop_012,16:41:00,16:42:00,12,1,Inbound
2025-01-03,Red,trip_04962,stop_013,17:42:00,17:43:00,13,0,Outbound
2025-01-04,Orange,trip_04963,stop_014,18:43:00,18:44:00,14,1,Inbound
2025-01-05,Red,trip_04964,stop_015,19:44:00,19:45:00,15,0,Outbound
2025-01-06,Orange,trip_04965,stop_016,20:45:00,20:46:00,16,1,Inbound
2025-01-07,Red,trip_04966,stop_017,21:46:00,21:47:00,17,0,Outbound
2025-01-08,Orange,trip_04967,stop_018,22:47:00,22:48:00,18,1,Inbound
2025-01-09,Red,trip_04968,stop_019,05:48:00,05:49:00,19,0,Outbound
2025-01-10,Orange,trip_04969,stop_020,06:49:00,06:50:00,20,1,Inbound
2025-01-11,Red,trip_04970,stop_021,07:50:00,07:51:00,21,0,Outbound
2025-01-12,Orange,trip_04971,stop_022,08:51:00,08:52:00,22,1,Inbound
2025-01-13,Red,trip_04972,stop_023,09:52:00,09:53:00,23,0,Outbound
2025-01-14,Orange,trip_04973,stop_024,10:53:00,10:54:00,24,1,Inbound
2025-01-15,Red,trip_04974,stop_025,11:54:00,11:55:00,25,0,Outbound
2025-01-16,Orange,trip_04975,stop_026,12:55:00,12:56:00,1,1,Inbound
2025-01-17,Red,trip_04976,stop_027,13:56:00,13:57:00,2,0,Outbound
2025-01-18,Orange,trip_04977,stop_028,14:57:00,14:58:00,3,1,Inbound
2025-01-19,Red,trip_04978,stop_029,15:58:00,15:59:00,4,0,Outbound
2025-01-20,Orange,trip_04979,stop_030,16:59:00,16:00:00,5,1,Inbound
2025-01-21,Red,trip_04980,stop_001,17:00:00,17:01:00,6,0,Outbound
2025-01-22,Orange,trip_04981,stop_002,18:01:00,18:02:00,7,1,Inbound
2025-01-23,Red,trip_04982,stop_003,19:02:00,19:03:00,8,0,Outbound
2025-01-24,Orange,trip_04983,stop_004,20:03:00,20:04:00,9,1,Inbound
2025-01-25,Red,trip_04984,stop_005,21:04:00,21:05:00,10,0,Outbound
2025-01-26,Orange,trip_04985,stop_006,22:05:00,22:06:00,11,1,Inbound
2025-01-27,Red,trip_04986,stop_007,05:06:00,05:07:00,12,0,Outbound
2025-01-28,Orange,trip_04987,stop_008,06:07:00,06:08:00,13,1,Inbound
2025-01-29,Red,trip_04988,stop_009,07:08:00,07:09:00,14,0,Outbound
2025-01-30,Orange,trip_04989,stop_010,08:09:00,08:10:00,15,1,Inbound
2025-01-31,Red,trip_04990,stop_011,09:10:00,09:11:00,16,0,Outbound
2025-01-01,Orange,trip_04991,stop_012,10:11:00,10:12:00,17,1,Inbound
2025-01-02,Red,trip_04992,stop_013,11:12:00,11:13:00,18,0,Outbound
2025-01-03,Orange,trip_04993,stop_014,12:13:00,12:14:00,19,1,Inbound
2025-01-04,Red,trip_04994,stop_015,13:14:00,13:15:00,20,0,Outbound
2025-01-05,Orange,trip_04995,stop_016,14:15:00,14:16:00,21,1,Inbound
2025-01-06,Red,trip_04996,stop_017,15:16:00,15:17:00,22,0,Outbound
2025-01-07,Orange,trip_04997,stop_018,16:17:00,16:18:00,23,1,Inbound
2025-01-08,Red,trip_04998,stop_019,17:18:00,17:19:00,24,0,Outbound
2025-01-09,Orange,trip_04999,stop_020,18:19:00,18:20:00,25,1,Inbound
2025-01-10,Red,trip_05000,stop_021,19:20:00,19:21:00,1,0,Outbound
2025-01-11,Orange,trip_05001,stop_022,20:21:00,20:22:00,2,1,Inbound
2025-01-12,Red,trip_05002,stop_023,21:22:00,21:23:00,3,0,Outbound
2025-01-13,Orange,trip_05003,stop_024,22:23:00,22:24:00,4,1,Inbound
2025-01-14,Red,trip_05004,stop_025,05:24:00,05:25:00,5,0,Outbound
2025-01-15,Orange,trip_05005,stop_026,06:25:00,06:26:00,6,1,Inbound
2025-01-16,Red,trip_05006,stop_027,07:26:00,07:27:00,7,0,Outbound
2025-01-17,Orange,trip_05007,stop_028,08:27:00,08:28:00,8,1,Inbound
2025-01-18,Red,trip_05008,stop_029,09:28:00,09:29:00,9,0,Outbound
2025-01-19,Orange,trip_05009,stop_030,10:29:00,10:30:00,10,1,Inbound
2025-01-20,Red,trip_05010,stop_001,11:30:00,11:31:00,11,0,Outbound
2025-01-21,Orange,trip_05011,stop_002,12:31:00,12:32:00,12,1,Inbound
2025-01-22,Red,trip_05012,stop_003,13:32:00,13:33:00,13,0,Outbound
2025-01-23,Orange,trip_05013,stop_004,14:33:00,14:34:00,14,1,Inbound
2025-01-24,Red,trip_05014,stop_005,15:34:00,15:35:00,15,0,Outbound
2025-01-25,Orange,trip_05015,stop_006,16:35:00,16:36:00,16,1,Inbound
2025-01-26,Red,trip_05016,stop_007,17:36:00,17:37:00,17,0,Outbound
2025-01-27,Orange,trip_05017,stop_008,18:37:00,18:38:00,18,1,Inbound
2025-01-28,Red,trip_05018,stop_009,19:38:00,19:39:00,19,0,Outbound
2025-01-29,Orange,trip_05019,stop_010,20:39:00,20:40:00,20,1,Inbound
2025-01-30,Red,trip_05020,stop_011,21:40:00,21:41:00,21,0,Outbound
2025-01-31,Orange,trip_05021,stop_012,22:41:00,22:42:00,22,1,Inbound
2025-01-01,Red,trip_05022,stop_013,05:42:00,05:43:00,23,0,Outbound
2025-01-02,Orange,trip_05023,stop_014,06:43:00,06:44:00,24,1,Inbound
2025-01-03,Red,trip_05024,stop_015,07:44:00,07:45:00,25,0,Outbound
2025-01-04,Orange,trip_05025,stop_016,08:45:00,08:46:00,1,1,Inbound
2025-01-05,Red,trip_05026,stop_017,09:46:00,09:47:00,2,0,Outbound
2025-01-06,Orange,trip_05027,stop_018,10:47:00,10:48:00,3,1,Inbound
2025-01-07,Red,trip_05028,stop_019,11:48:00,11:49:00,4,0,Outbound
2025-01-08,Orange,trip_05029,stop_020,12:49:00,12:50:00,5,1,Inbound
2025-01-09,Red,trip_05030,stop_021,13:50:00,13:51:00,6,0,Outbound
2025-01-10,Orange,trip_05031,stop_022,14:51:00,14:52:00,7,1,Inbound
2025-01-11,Red,trip_05032,stop_023,15:52:00,15:53:00,8,0,Outbound
2025-01-12,Orange,trip_05033,stop_024,16:53:00,16:54:00,9,1,Inbound
2025-01-13,Red,trip_05034,stop_025,17:54:00,17:55:00,10,0,Outbound
2025-01-14,Orange,trip_05035,stop_026,18:55:00,18:56:00,11,1,Inbound
2025-01-15,Red,trip_05036,stop_027,19:56:00,19:57:00,12,0,Outbound
2025-01-16,Orange,trip_05037,stop_028,20:57:00,20:58:00,13,1,Inbound
2025-01-17,Red,trip_05038,stop_029,21:58:00,21:59:00,14,0,Outbound
2025-01-18,Orange,trip_05039,stop_030,22:59:00,22:00:00,15,1,Inbound
2025-01-19,Red,trip_05040,stop_001,05:00:00,05:01:00,16,0,Outbound
2025-01-20,Orange,trip_05041,stop_002,06:01:00,06:02:00,17,1,Inbound
2025-01-21,Red,trip_05042,stop_003,07:02:00,07:03:00,18,0,Outbound
2025-01-22,Orange,trip_05043,stop_004,08:03:00,08:04:00,19,1,Inbound
2025-01-23,Red,trip_05044,stop_005,09:04:00,09:05:00,20,0,Outbound
2025-01-24,Orange,trip_05045,stop_006,10:05:00,10:06:00,21,1,Inbound
2025-01-25,Red,trip_05046,stop_007,11:06:00,11:07:00,22,0,Outbound
2025-01-26,Orange,trip_05047,stop_008,12:07:00,12:08:00,23,1,Inbound
2025-01-27,Red,trip_05048,stop_009,13:08:00,13:09:00,24,0,Outbound
2025-01-28,Orange,trip_05049,stop_010,14:09:00,14:10:00,25,1,Inbound
2025-01-29,Red,trip_05050,stop_011,15:10:00,15:11:00,1,0,Outbound
2025-01-30,Orange,trip_05051,stop_012,16:11:00,16:12:00,2,1,Inbound
2025-01-31,Red,trip_05052,stop_013,17:12:00,17:13:00,3,0,Outbound
2025-01-01,Orange,trip_05053,stop_014,18:13:00,18:14:00,4,1,Inbound
2025-01-02,Red,trip_05054,stop_015,19:14:00,19:15:00,5,0,Outbound
2025-01-03,Orange,trip_05055,stop_016,20:15:00,20:16:00,6,1,Inbound
2025-01-04,Red,trip_05056,stop_017,21:16:00,21:17:00,7,0,Outbound
2025-01-05,Orange,trip_05057,stop_018,22:17:00,22:18:00,8,1,Inbound
2025-01-06,Red,trip_05058,stop_019,05:18:00,05:19:00,9,0,Outbound
2025-01-07,Orange,trip_05059,stop_020,06:19:00,06:20:00,10,1,Inbound
2025-01-08,Red,trip_05060,stop_021,07:20:00,07:21:00,11,0,Outbound
2025-01-09,Orange,trip_05061,stop_022,08:21:00,08:22:00,12,1,Inbound
2025-01-10,Red,trip_05062,stop_023,09:22:00,09:23:00,13,0,Outbound
2025-01-11,Orange,trip_05063,stop_024,10:23:00,10:24:00,14,1,Inbound
2025-01-12,Red,trip_05064,stop_025,11:24:00,11:25:00,15,0,Outbound
2025-01-13,Orange,trip_05065,stop_026,12:25:00,12:26:00,16,1,Inbound
2025-01-14,Red,trip_05066,stop_027,13:26:00,13:27:00,17,0,Outbound
2025-01-15,Orange,trip_05067,stop_028,14:27:00,14:28:00,18,1,Inbound
2025-01-16,Red,trip_05068,stop_029,15:28:00,15:29:00,19,0,Outbound
2025-01-17,Orange,trip_05069,stop_030,16:29:00,16:30:00,20,1,Inbound
2025-01-18,Red,trip_05070,stop_001,17:30:00,17:31:00,21,0,Outbound
2025-01-19,Orange,trip_05071,stop_002,18:31:00,18:32:00,22,1,Inbound
2025-01-20,Red,trip_05072,stop_003,19:32:00,19:33:00,23,0,Outbound
2025-01-21,Orange,trip_05073,stop_004,20:33:00,20:34:00,24,1,Inbound
2025-01-22,Red,trip_05074,stop_005,21:34:00,21:35:00,25,0,Outbound
2025-01-23,Orange,trip_05075,stop_006,22:35:00,22:36:00,1,1,Inbound
2025-01-24,Red,trip_05076,stop_007,05:36:00,05:37:00,2,0,Outbound
2025-01-25,Orange,trip_05077,stop_008,06:37:00,06:38:00,3,1,Inbound
2025-01-26,Red,trip_05078,stop_009,07:38:00,07:39:00,4,0,Outbound
2025-01-27,Orange,trip_05079,stop_010,08:39:00,08:40:00,5,1,Inbound
2025-01-28,Red,trip_05080,stop_011,09:40:00,09:41:00,6,0,Outbound
2025-01-29,Orange,trip_05081,stop_012,10:41:00,10:42:00,7,1,Inbound
2025-01-30,Red,trip_05082,stop_013,11:42:00,11:43:00,8,0,Outbound
2025-01-31,Orange,trip_05083,stop_014,12:43:00,12:44:00,9,1,Inbound
2025-01-01,Red,trip_05084,stop_015,13:44:00,13:45:00,10,0,Outbound
2025-01-02,Orange,trip_05085,stop_016,14:45:00,14:46:00,11,1,Inbound
2025-01-03,Red,trip_05086,stop_017,15:46:00,15:47:00,12,0,Outbound
2025-01-04,Orange,trip_05087,stop_018,16:47:00,16:48:00,13,1,Inbound
2025-01-05,Red,trip_05088,stop_019,17:48:00,17:49:00,14,0,Outbound
2025-01-06,Orange,trip_05089,stop_020,18:49:00,18:50:00,15,1,Inbound
2025-01-07,Red,trip_05090,stop_021,19:50:00,19:51:00,16,0,Outbound
2025-01-08,Orange,trip_05091,stop_022,20:51:00,20:52:00,17,1,Inbound
2025-01-09,Red,trip_05092,stop_023,21:52:00,21:53:00,18,0,Outbound
2025-01-10,Orange,trip_05093,stop_024,22:53:00,22:54:00,19,1,Inbound
2025-01-11,Red,trip_05094,stop_025,05:54:00,05:55:00,20,0,Outbound
2025-01-12,Orange,trip_05095,stop_026,06:55:00,06:56:00,21,1,Inbound
2025-01-13,Red,trip_05096,stop_027,07:56:00,07:57:00,22,0,Outbound
2025-01-14,Orange,trip_05097,stop_028,08:57:00,08:58:00,23,1,Inbound
2025-01-15,Red,trip_05098,stop_029,09:58:00,09:59:00,24,0,Outbound
2025-01-16,Orange,trip_05099,stop_030,10:59:00,10:00:00,25,1,Inbound
2025-01-17,Red,trip_05100,stop_001,11:00:00,11:01:00,1,0,Outbound
2025-01-18,Orange,trip_05101,stop_002,12:01:00,12:02:00,2,1,Inbound
2025-01-19,Red,trip_05102,stop_003,13:02:00,13:03:00,3,0,Outbound
2025-01-20,Orange,trip_05103,stop_004,14:03:00,14:04:00,4,1,Inbound
